"","id","period","Adversary","my.decision","my.round1decision","my.decision1","my.decision2","my.decision3","my.decision4","my.decision5","my.decision6","my.decision7","my.decision8","my.decision9","other.decision1","other.decision2","other.decision3","other.decision4","other.decision5","other.decision6","other.decision7","other.decision8","other.decision9","pw_order","rps_order","age","gender","service","school","rank","years_military_experience","game_theory_experience","machine_learning_experience","seconds_on_page","avg_time","TFT","keras"
"131","9mp31",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,14,18.5,"Peace","Peace"
"132","9mp31",3,"Human+AI",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,14,18.5,"War","War"
"133","9mp31",4,"Human+AI",1,0,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,17,18.5,"Peace","War"
"134","9mp31",4,"Human",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,17,18.5,"War","War"
"135","9mp31",4,"AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,17,18.5,"War","War"
"136","9mp31",5,"Human+AI",1,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,16,18.5,"Peace","War"
"137","9mp31",5,"Human",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,16,18.5,"Peace","Peace"
"138","9mp31",5,"AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,16,18.5,"Peace","Peace"
"139","9mp31",6,"Human",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,18,18.5,"War","Peace"
"140","9mp31",6,"AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,18,18.5,"Peace","Peace"
"141","9mp31",6,"Human+AI",1,0,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,18,18.5,"War","War"
"142","9mp31",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,9,18.5,"War","War"
"143","9mp31",7,"AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,9,18.5,"War","War"
"144","9mp31",7,"Human+AI",0,0,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,9,18.5,"Peace","War"
"145","9mp31",8,"Human+AI",1,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,18,18.5,"Peace","War"
"146","9mp31",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,18,18.5,"War","War"
"147","9mp31",8,"Human",1,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,18,18.5,"War","War"
"148","9mp31",9,"Human+AI",1,0,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,44,18.5,"Peace","War"
"149","9mp31",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,44,18.5,"Peace","War"
"150","9mp31",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,44,18.5,"War","War"
"151","amm45",1,"Human",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,29,12.3,"Peace","Peace"
"152","amm45",1,"Human+AI",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,29,12.3,"Peace","Peace"
"153","amm45",1,"AI",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,29,12.3,"Peace","Peace"
"154","amm45",10,"Human",0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,6,12.3,"Peace","War"
"155","amm45",10,"Human+AI",0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,6,12.3,"Peace","War"
"156","amm45",10,"AI",0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,6,12.3,"Peace","War"
"157","amm45",2,"Human",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,18,12.3,"Peace","War"
"158","amm45",2,"AI",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,18,12.3,"War","War"
"159","amm45",2,"Human+AI",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,18,12.3,"Peace","War"
"160","amm45",3,"AI",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,18,12.3,"War","War"
"161","amm45",3,"Human",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,18,12.3,"Peace","War"
"162","amm45",3,"Human+AI",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,18,12.3,"War","War"
"163","amm45",4,"Human+AI",0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,16,12.3,"Peace","War"
"164","amm45",4,"Human",0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,16,12.3,"War","War"
"165","amm45",4,"AI",0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,16,12.3,"War","War"
"166","amm45",5,"Human+AI",0,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,15,12.3,"Peace","War"
"167","amm45",5,"Human",0,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,15,12.3,"Peace","War"
"168","amm45",5,"AI",0,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,15,12.3,"Peace","War"
"169","amm45",6,"Human",0,0,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,8,12.3,"War","War"
"170","amm45",6,"AI",0,0,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,8,12.3,"Peace","War"
"171","amm45",6,"Human+AI",0,0,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,8,12.3,"War","War"
"172","amm45",7,"Human",0,0,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,5,12.3,"War","War"
"173","amm45",7,"AI",0,0,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,5,12.3,"War","War"
"174","amm45",7,"Human+AI",0,0,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,5,12.3,"Peace","War"
"175","amm45",8,"Human+AI",0,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,4,12.3,"Peace","War"
"176","amm45",8,"AI",0,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,4,12.3,"War","War"
"177","amm45",8,"Human",0,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,4,12.3,"War","War"
"178","amm45",9,"Human+AI",0,0,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,4,12.3,"Peace","War"
"179","amm45",9,"Human",0,0,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,4,12.3,"Peace","War"
"180","amm45",9,"AI",0,0,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","312",36,"Male","Air Force","SAASS","4",16,3,3,4,12.3,"War","War"
"181","b1462",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,20,14.7,"Peace","Peace"
"182","b1462",1,"Human+AI",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,20,14.7,"Peace","Peace"
"183","b1462",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,20,14.7,"Peace","Peace"
"184","b1462",10,"Human",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","132",45,"Male","Air Force","AWC","5",26,3,2,11,14.7,"Peace","War"
"185","b1462",10,"Human+AI",0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","132",45,"Male","Air Force","AWC","5",26,3,2,11,14.7,"Peace","War"
"186","b1462",10,"AI",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","132",45,"Male","Air Force","AWC","5",26,3,2,11,14.7,"Peace","War"
"187","b1462",2,"Human",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,18,14.7,"Peace","Peace"
"188","b1462",2,"AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,18,14.7,"War","Peace"
"189","b1462",2,"Human+AI",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,18,14.7,"Peace","War"
"190","b1462",3,"AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,15,14.7,"War","Peace"
"191","b1462",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,15,14.7,"Peace","Peace"
"192","b1462",3,"Human+AI",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,15,14.7,"War","War"
"193","b1462",4,"Human+AI",1,0,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,16,14.7,"Peace","War"
"194","b1462",4,"Human",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,16,14.7,"War","War"
"195","b1462",4,"AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,16,14.7,"War","War"
"196","b1462",5,"Human+AI",1,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,13,14.7,"Peace","War"
"197","b1462",5,"Human",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,13,14.7,"Peace","Peace"
"198","b1462",5,"AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,13,14.7,"Peace","Peace"
"199","b1462",6,"Human",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,10,14.7,"War","Peace"
"200","b1462",6,"AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,10,14.7,"Peace","Peace"
"201","b1462",6,"Human+AI",0,0,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,10,14.7,"War","War"
"202","b1462",7,"Human",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,8,14.7,"War","War"
"203","b1462",7,"AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,8,14.7,"War","War"
"204","b1462",7,"Human+AI",0,0,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,8,14.7,"Peace","War"
"205","b1462",8,"Human+AI",1,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,26,14.7,"Peace","War"
"206","b1462",8,"AI",1,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,26,14.7,"War","War"
"207","b1462",8,"Human",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,26,14.7,"War","War"
"208","b1462",9,"Human+AI",0,0,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,10,14.7,"Peace","War"
"209","b1462",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,10,14.7,"Peace","War"
"210","b1462",9,"AI",1,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","132",45,"Male","Air Force","AWC","5",26,3,2,10,14.7,"War","War"
"211","b8g12",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,35,19.3,"Peace","Peace"
"212","b8g12",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,35,19.3,"Peace","Peace"
"213","b8g12",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,35,19.3,"Peace","Peace"
"214","b8g12",10,"Human",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,10,19.3,"Peace","War"
"215","b8g12",10,"Human+AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,10,19.3,"Peace","War"
"216","b8g12",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,10,19.3,"Peace","War"
"217","b8g12",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,21,19.3,"Peace","Peace"
"218","b8g12",2,"AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,21,19.3,"War","Peace"
"219","b8g12",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,21,19.3,"Peace","Peace"
"220","b8g12",3,"AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,41,19.3,"War","Peace"
"221","b8g12",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,41,19.3,"Peace","Peace"
"222","b8g12",3,"Human+AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,41,19.3,"War","Peace"
"223","b8g12",4,"Human+AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,25,19.3,"Peace","War"
"224","b8g12",4,"Human",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,25,19.3,"War","War"
"225","b8g12",4,"AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,25,19.3,"War","War"
"226","b8g12",5,"Human+AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,12,19.3,"Peace","Peace"
"227","b8g12",5,"Human",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,12,19.3,"Peace","Peace"
"228","b8g12",5,"AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,12,19.3,"Peace","Peace"
"229","b8g12",6,"Human",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,17,19.3,"War","Peace"
"230","b8g12",6,"AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,17,19.3,"Peace","Peace"
"231","b8g12",6,"Human+AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,17,19.3,"War","Peace"
"232","b8g12",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,12,19.3,"War","War"
"233","b8g12",7,"AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,12,19.3,"War","War"
"234","b8g12",7,"Human+AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,12,19.3,"Peace","War"
"235","b8g12",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,7,19.3,"Peace","War"
"236","b8g12",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,7,19.3,"War","War"
"237","b8g12",8,"Human",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,7,19.3,"War","War"
"238","b8g12",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,13,19.3,"Peace","War"
"239","b8g12",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,13,19.3,"Peace","War"
"240","b8g12",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","132",43,"Male","Air Force","SAASS","4",24,3,3,13,19.3,"War","War"
"241","epb14",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,60,20.7,"Peace","Peace"
"242","epb14",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,60,20.7,"Peace","Peace"
"243","epb14",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,60,20.7,"Peace","Peace"
"244","epb14",10,"Human",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,5,20.7,"Peace","War"
"245","epb14",10,"Human+AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,5,20.7,"Peace","War"
"246","epb14",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,5,20.7,"Peace","War"
"247","epb14",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,17,20.7,"Peace","Peace"
"248","epb14",2,"AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,17,20.7,"War","Peace"
"249","epb14",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,17,20.7,"Peace","Peace"
"250","epb14",3,"AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,22,20.7,"War","Peace"
"251","epb14",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,22,20.7,"Peace","Peace"
"252","epb14",3,"Human+AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,22,20.7,"War","Peace"
"253","epb14",4,"Human+AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,25,20.7,"Peace","War"
"254","epb14",4,"Human",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,25,20.7,"War","War"
"255","epb14",4,"AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,25,20.7,"War","War"
"256","epb14",5,"Human+AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,28,20.7,"Peace","Peace"
"257","epb14",5,"Human",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,28,20.7,"Peace","Peace"
"258","epb14",5,"AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,28,20.7,"Peace","Peace"
"259","epb14",6,"Human",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,22,20.7,"War","Peace"
