,Unnamed: 0,id,period,my.decision,my.round1decision,my.decision1,my.decision2,my.decision3,my.decision4,my.decision5,my.decision6,my.decision7,my.decision8,my.decision9,other.decision1,other.decision2,other.decision3,other.decision4,other.decision5,other.decision6,other.decision7,other.decision8,other.decision9,age,years_military_experience,game_theory_experience,machine_learning_experience,seconds_on_page,avg_time,TFT,r1,r2,delta,Adversary_AI,Adversary_Human,Adversary_Human+AI,pw_order_1,pw_order_2,rps_order_123,rps_order_132,rps_order_213,rps_order_231,rps_order_312,rps_order_321,gender_Female,gender_Male,service_Air Force,service_Army,school_ACSC,school_AWC,school_SAASS,rank_4,rank_5,rank_6,keras
606,607,w9c21,2,1,0,1.0,,,,,,,,,1.0,,,,,,,,,49,19,2,3,14,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
607,608,w9c21,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,49,19,2,3,14,16.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
608,609,w9c21,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,49,19,2,3,14,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
609,610,w9c21,3,0,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,49,19,2,3,27,16.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
610,611,w9c21,3,1,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,49,19,2,3,27,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
611,612,w9c21,3,0,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,49,19,2,3,27,16.5,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
612,613,w9c21,4,0,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,49,19,2,3,13,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
613,614,w9c21,4,1,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,49,19,2,3,13,16.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
614,615,w9c21,4,1,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,49,19,2,3,13,16.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
615,616,w9c21,5,0,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,49,19,2,3,28,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
616,617,w9c21,5,0,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,49,19,2,3,28,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
617,618,w9c21,5,0,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,49,19,2,3,28,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
618,619,w9c21,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,49,19,2,3,13,16.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
619,620,w9c21,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,49,19,2,3,13,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
620,621,w9c21,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,49,19,2,3,13,16.5,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
621,622,w9c21,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,49,19,2,3,11,16.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
622,623,w9c21,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,49,19,2,3,11,16.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
623,624,w9c21,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,49,19,2,3,11,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
624,625,w9c21,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,49,19,2,3,13,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
625,626,w9c21,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,49,19,2,3,13,16.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
626,627,w9c21,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,49,19,2,3,13,16.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
627,628,w9c21,9,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,49,19,2,3,19,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
628,629,w9c21,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,49,19,2,3,19,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
629,630,w9c21,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,49,19,2,3,19,16.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
630,631,yda14,1,1,1,,,,,,,,,,,,,,,,,,,43,24,2,2,15,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
631,632,yda14,1,0,0,,,,,,,,,,,,,,,,,,,43,24,2,2,15,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
632,633,yda14,1,0,0,,,,,,,,,,,,,,,,,,,43,24,2,2,15,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
633,634,yda14,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,24,2,2,16,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
634,635,yda14,10,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,24,2,2,16,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
635,636,yda14,10,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,24,2,2,16,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
636,637,yda14,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,43,24,2,2,21,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
637,638,yda14,2,1,0,1.0,,,,,,,,,1.0,,,,,,,,,43,24,2,2,21,15.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
638,639,yda14,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,43,24,2,2,21,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
639,640,yda14,3,1,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,24,2,2,14,15.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
640,641,yda14,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,24,2,2,14,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
641,642,yda14,3,1,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,24,2,2,14,15.0,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
642,643,yda14,4,1,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,24,2,2,10,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
643,644,yda14,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,24,2,2,10,15.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
644,645,yda14,4,1,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,24,2,2,10,15.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
645,646,yda14,5,1,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,24,2,2,14,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
646,647,yda14,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,24,2,2,14,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
647,648,yda14,5,1,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,24,2,2,14,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
648,649,yda14,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,24,2,2,9,15.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
649,650,yda14,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,24,2,2,9,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
650,651,yda14,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,24,2,2,9,15.0,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
651,652,yda14,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,24,2,2,13,15.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
652,653,yda14,7,1,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,24,2,2,13,15.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
653,654,yda14,7,1,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,24,2,2,13,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
654,655,yda14,8,1,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,24,2,2,27,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
655,656,yda14,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,24,2,2,27,15.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
656,657,yda14,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,24,2,2,27,15.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
657,658,yda14,9,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,24,2,2,11,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
658,659,yda14,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,24,2,2,11,15.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
659,660,yda14,9,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,24,2,2,11,15.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
660,661,yyj35,1,1,1,,,,,,,,,,,,,,,,,,,35,14,3,1,22,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
661,662,yyj35,1,1,1,,,,,,,,,,,,,,,,,,,35,14,3,1,22,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
662,663,yyj35,1,1,1,,,,,,,,,,,,,,,,,,,35,14,3,1,22,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
663,664,yyj35,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,35,14,3,1,7,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
664,665,yyj35,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,35,14,3,1,7,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
665,666,yyj35,10,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,35,14,3,1,7,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
666,667,yyj35,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,35,14,3,1,14,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
667,668,yyj35,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,35,14,3,1,14,13.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
668,669,yyj35,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,35,14,3,1,14,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
669,670,yyj35,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,35,14,3,1,14,13.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
670,671,yyj35,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,35,14,3,1,14,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
671,672,yyj35,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,35,14,3,1,14,13.0,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
672,673,yyj35,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,35,14,3,1,12,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
673,674,yyj35,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,35,14,3,1,12,13.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
674,675,yyj35,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,35,14,3,1,12,13.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
675,676,yyj35,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,35,14,3,1,10,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
676,677,yyj35,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,35,14,3,1,10,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
677,678,yyj35,5,0,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,35,14,3,1,10,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
678,679,yyj35,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,35,14,3,1,11,13.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
679,680,yyj35,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,35,14,3,1,11,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
680,681,yyj35,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,35,14,3,1,11,13.0,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0
681,682,yyj35,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,35,14,3,1,11,13.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
682,683,yyj35,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,35,14,3,1,11,13.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
683,684,yyj35,7,1,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,35,14,3,1,11,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
684,685,yyj35,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,35,14,3,1,22,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
685,686,yyj35,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,35,14,3,1,22,13.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
686,687,yyj35,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,35,14,3,1,22,13.0,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
687,688,yyj35,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,35,14,3,1,7,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
688,689,yyj35,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,35,14,3,1,7,13.0,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
689,690,yyj35,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,35,14,3,1,7,13.0,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0
690,691,zxq33,1,1,1,,,,,,,,,,,,,,,,,,,42,22,2,2,14,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
691,692,zxq33,1,1,1,,,,,,,,,,,,,,,,,,,42,22,2,2,14,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
692,693,zxq33,1,1,1,,,,,,,,,,,,,,,,,,,42,22,2,2,14,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
693,694,zxq33,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,42,22,2,2,4,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
694,695,zxq33,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,42,22,2,2,4,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
695,696,zxq33,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,42,22,2,2,4,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
696,697,zxq33,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,42,22,2,2,17,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
697,698,zxq33,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,42,22,2,2,17,10.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
698,699,zxq33,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,42,22,2,2,17,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
699,700,zxq33,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,42,22,2,2,17,10.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
